street_edge_id,region_id
374642,36
374658,36
374661,36
374665,36
374675,36
374676,36
374678,36
374680,36
374681,36
374719,36
374722,36
374728,36
374733,36
374789,36
374819,36
374842,36
374872,36
374894,36
374905,36
374962,36
374992,36
375014,36
375018,36
375024,36
375046,36
375075,36
375105,36
375123,36
384260,36
384262,36
384266,36
384267,36
384271,36
384273,36
384284,36
384298,36
384299,36
384303,36
390091,36
390126,36
390129,36
404116,36
404117,36
34995,37
35046,37
35212,37
35392,37
152427,37
152428,37
152430,37
152432,37
152433,37
152634,37
188463,37
188466,37
188468,37
188469,37
188472,37
188478,37
188480,37
188485,37
188487,37
188490,37
194948,37
243276,37
243280,37
243281,37
243306,37
243313,37
243320,37
243321,37
243328,37
243334,37
243335,37
243388,37
243494,37
243496,37
243497,37
243503,37
243522,37
243541,37
243546,37
243552,37
243553,37
253767,37
254386,37
277650,37
277664,37
277667,37
277756,37
277797,37
277802,37
278804,37
297184,37
343391,37
343395,37
345236,37
359266,37
390282,37
383583,38
392024,38
392072,38
392080,38
392169,38
392171,38
392173,38
392175,38
405308,38
425092,38
426207,38
426209,38
426217,38
426223,38
426227,38
426228,38
426229,38
37633,39
144872,39
171105,39
171107,39
171128,39
179382,39
238807,39
254581,39
262308,39
262310,39
309850,39
312991,39
357245,39
357247,39
357248,39
358408,39
358412,39
358416,39
397338,39
405359,39
407874,39
422860,39
422872,39
423086,39
427321,39
427334,39
427693,39
37468,40
258295,40
258303,40
258305,40
258319,40
258323,40
370572,40
413615,40
423127,40
140118,41
140120,41
142044,41
144006,41
144046,41
144058,41
144073,41
144080,41
150016,41
150019,41
150024,41
150027,41
150028,41
155886,41
211172,41
240090,41
240092,41
240108,41
244377,41
263501,41
265181,41
265184,41
265185,41
265191,41
265192,41
269673,41
313899,41
343276,41
376359,41
376369,41
378916,41
386333,41
386335,41
386338,41
386339,41
386344,41
404801,41
404803,41
404805,41
404811,41
404814,41
404815,41
404816,41
404817,41
216238,42
216266,42
216274,42
216293,42
216375,42
216376,42
216378,42
216380,42
216389,42
247488,42
269975,42
312834,42
312836,42
24279,43
24281,43
25253,43
25546,43
25646,43
25765,43
25828,43
41750,43
41752,43
41774,43
41996,43
42903,43
42918,43
42935,43
42936,43
43049,43
43050,43
101415,43
101654,43
101655,43
101657,43
101660,43
101662,43
101747,43
101757,43
101759,43
102584,43
104900,43
104910,43
104912,43
104913,43
104914,43
104920,43
104926,43
104927,43
106676,43
106680,43
106687,43
106690,43
106692,43
106752,43
106755,43
106797,43
107002,43
107004,43
107005,43
107006,43
107344,43
107348,43
107535,43
121565,43
121913,43
140568,43
140570,43
140571,43
140574,43
140578,43
140583,43
140600,43
140607,43
140611,43
140619,43
140623,43
140625,43
140634,43
140635,43
140641,43
140656,43
140666,43
140670,43
140672,43
140673,43
140678,43
140682,43
140686,43
140691,43
140694,43
140698,43
140703,43
140704,43
140706,43
140709,43
140710,43
140718,43
140722,43
140724,43
140726,43
140728,43
140729,43
140733,43
140735,43
140737,43
140742,43
140751,43
140752,43
140753,43
140757,43
140758,43
140759,43
140766,43
140770,43
140772,43
140780,43
140781,43
140795,43
140796,43
140799,43
140801,43
140803,43
140808,43
140813,43
140817,43
140819,43
140823,43
140828,43
140829,43
140835,43
140837,43
140838,43
140843,43
140847,43
140849,43
140853,43
140858,43
140863,43
140864,43
140865,43
140866,43
140869,43
140883,43
140885,43
140887,43
140888,43
140891,43
140893,43
141331,43
141338,43
141743,43
162219,43
162768,43
163701,43
165106,43
165107,43
235965,43
235966,43
235968,43
235971,43
235978,43
235980,43
235983,43
235984,43
235987,43
235989,43
235991,43
235994,43
236000,43
236003,43
236024,43
236025,43
236028,43
236031,43
236625,43
236993,43
237003,43
237004,43
237118,43
237196,43
237198,43
251756,43
251757,43
251849,43
251875,43
275420,43
275421,43
275424,43
275426,43
275427,43
275428,43
275431,43
275432,43
275434,43
275435,43
275439,43
275440,43
275448,43
275454,43
275462,43
275464,43
275467,43
275468,43
275469,43
275471,43
275474,43
275475,43
275477,43
275478,43
275479,43
275481,43
275482,43
275491,43
275493,43
275494,43
275499,43
275501,43
275507,43
275508,43
275511,43
275512,43
275513,43
275515,43
275516,43
275518,43
275527,43
275531,43
275537,43
275539,43
275540,43
275543,43
275544,43
275547,43
275555,43
275563,43
275575,43
275589,43
275593,43
275601,43
275605,43
275608,43
275610,43
275611,43
275616,43
275617,43
275621,43
275625,43
275628,43
275632,43
275636,43
275637,43
275639,43
275642,43
275650,43
275651,43
275652,43
275658,43
275668,43
275669,43
275675,43
275688,43
275690,43
275691,43
275701,43
275704,43
276385,43
276397,43
276444,43
276459,43
284835,43
295726,43
295729,43
295741,43
314201,43
314203,43
314524,43
314525,43
314541,43
315447,43
315448,43
316484,43
316485,43
316814,43
316816,43
316817,43
317144,43
318429,43
318431,43
318899,43
319005,43
319123,43
319166,43
334179,43
336702,43
336993,43
358201,43
358202,43
358203,43
358205,43
372772,43
372773,43
400584,43
410726,43
411207,43
412765,43
412802,43
417419,43
1825,44
138780,44
220726,44
220729,44
220741,44
382207,44
382208,44
382445,44
382807,44
382819,44
382823,44
382842,44
216670,45
216996,45
217024,45
217033,45
217034,45
217064,45
217071,45
217081,45
217082,45
232356,45
232358,45
235929,45
235931,45
235934,45
235936,45
296987,45
296994,45
344631,45
417792,45
424631,45
424638,45
424640,45
424645,45
424651,45
424656,45
4544,46
23215,46
23216,46
23220,46
23229,46
23235,46
23236,46
23240,46
36370,46
41427,46
41431,46
41715,46
41718,46
41720,46
42420,46
43003,46
56519,46
56641,46
56644,46
56646,46
56651,46
56850,46
56866,46
56870,46
56875,46
56892,46
56894,46
56900,46
57895,46
58539,46
58702,46
58704,46
58800,46
58916,46
59826,46
59829,46
59834,46
59967,46
59988,46
59989,46
59992,46
59996,46
60106,46
61104,46
61105,46
61110,46
61112,46
61125,46
61128,46
61129,46
61131,46
61133,46
61134,46
61141,46
61146,46
61150,46
61159,46
61160,46
61162,46
61166,46
61170,46
61176,46
61180,46
61187,46
61193,46
61519,46
70042,46
70044,46
70058,46
70063,46
70064,46
70081,46
70085,46
70087,46
70090,46
70091,46
70138,46
70512,46
70514,46
70516,46
70598,46
70605,46
70638,46
70655,46
70663,46
70729,46
80371,46
80372,46
80380,46
80416,46
80417,46
80419,46
80439,46
80454,46
80458,46
80459,46
80465,46
80470,46
80472,46
80474,46
80477,46
80479,46
80480,46
80483,46
80484,46
80485,46
80489,46
80494,46
80527,46
80530,46
80559,46
80564,46
80570,46
80587,46
80588,46
80592,46
80593,46
80601,46
80609,46
80610,46
80613,46
89131,46
89150,46
91723,46
91983,46
94029,46
94036,46
94131,46
94134,46
94141,46
94678,46
94684,46
94694,46
98673,46
98678,46
98689,46
98690,46
98696,46
98709,46
98710,46
98712,46
98739,46
98740,46
98742,46
98744,46
98985,46
98986,46
98988,46
98989,46
98990,46
99002,46
99005,46
99013,46
99017,46
99020,46
99039,46
99041,46
99042,46
99051,46
99052,46
99053,46
99058,46
99059,46
99063,46
99068,46
99076,46
99078,46
99080,46
99082,46
99083,46
99084,46
100137,46
100374,46
100841,46
100881,46
100882,46
100883,46
100886,46
100899,46
100902,46
100906,46
100909,46
100919,46
100920,46
100921,46
100951,46
101526,46
101537,46
101539,46
101545,46
101553,46
101556,46
101557,46
101594,46
101597,46
101599,46
101601,46
101602,46
101618,46
101627,46
101631,46
101633,46
102539,46
103754,46
104237,46
104251,46
104431,46
104432,46
104435,46
104440,46
104830,46
104841,46
104942,46
105097,46
107119,46
107128,46
107131,46
107135,46
107137,46
107161,46
107162,46
107165,46
107501,46
107505,46
107507,46
107511,46
107512,46
107557,46
107561,46
107564,46
107566,46
107567,46
107569,46
107570,46
107573,46
107577,46
107579,46
107583,46
107584,46
107589,46
107598,46
107713,46
107715,46
107727,46
107728,46
107732,46
107734,46
107737,46
107741,46
111651,46
111653,46
111656,46
111658,46
111816,46
111822,46
111915,46
111937,46
114754,46
116771,46
116772,46
117320,46
117323,46
117423,46
117841,46
119231,46
119238,46
119241,46
119253,46
119258,46
119262,46
119263,46
119268,46
119362,46
119437,46
119446,46
119449,46
119455,46
119459,46
119461,46
119462,46
119464,46
119489,46
119500,46
119507,46
119565,46
119571,46
119575,46
119577,46
119578,46
120980,46
120981,46
121010,46
121011,46
121013,46
121980,46
121983,46
122496,46
122501,46
122504,46
122513,46
122518,46
127054,46
127314,46
127318,46
127321,46
127324,46
127420,46
127421,46
127424,46
127427,46
127428,46
127573,46
127680,46
127681,46
128054,46
129026,46
129435,46
129438,46
129440,46
129441,46
129446,46
129478,46
129483,46
129485,46
129495,46
129799,46
129906,46
129919,46
129922,46
130088,46
130095,46
130426,46
131927,46
131978,46
131982,46
140486,46
140532,46
140542,46
140558,46
141023,46
141053,46
141247,46
141399,46
141767,46
143912,46
143914,46
143915,46
143917,46
143918,46
143920,46
143923,46
143925,46
143926,46
143927,46
143929,46
143931,46
143934,46
143940,46
143943,46
148871,46
153345,46
153347,46
153348,46
153351,46
153352,46
153361,46
153362,46
153365,46
153428,46
153430,46
153431,46
153432,46
153434,46
153437,46
153465,46
153467,46
153468,46
153642,46
153644,46
153662,46
153778,46
153779,46
153941,46
153942,46
153945,46
162011,46
162093,46
162103,46
162114,46
162157,46
162178,46
162179,46
162184,46
162206,46
162342,46
162343,46
162747,46
162772,46
163548,46
163554,46
163735,46
163736,46
163738,46
163739,46
163856,46
163858,46
163863,46
163869,46
163870,46
163871,46
163978,46
163980,46
163990,46
163991,46
163998,46
164002,46
164003,46
164006,46
164129,46
164131,46
164136,46
164137,46
164144,46
164156,46
164162,46
164164,46
164800,46
164854,46
164872,46
164908,46
165391,46
165474,46
165476,46
165482,46
165483,46
165486,46
173457,46
173460,46
173462,46
173503,46
173505,46
173609,46
173685,46
173688,46
174436,46
182102,46
188356,46
188387,46
188414,46
188920,46
189425,46
189428,46
189438,46
189444,46
194695,46
194700,46
194702,46
194979,46
194991,46
194992,46
195310,46
196283,46
211946,46
225902,46
225903,46
249110,46
249123,46
249124,46
249128,46
249129,46
249130,46
249135,46
249137,46
249145,46
249150,46
249151,46
249154,46
249155,46
249162,46
249164,46
249167,46
249168,46
249169,46
249176,46
249195,46
249204,46
249206,46
249211,46
249213,46
249214,46
249227,46
249230,46
249231,46
249238,46
249242,46
249251,46
249253,46
249258,46
249270,46
249273,46
249290,46
249294,46
249295,46
249309,46
249326,46
249331,46
249335,46
249343,46
249346,46
249352,46
249360,46
254088,46
254089,46
254095,46
254096,46
254098,46
254101,46
254104,46
254110,46
254111,46
254124,46
254125,46
254126,46
254129,46
254138,46
254141,46
254144,46
254146,46
254233,46
254236,46
254240,46
254247,46
254248,46
254252,46
254255,46
254257,46
263411,46
267362,46
275387,46
275394,46
275398,46
275412,46
275416,46
276170,46
276201,46
276229,46
276239,46
276483,46
276485,46
291418,46
291419,46
291465,46
293986,46
294007,46
294013,46
312096,46
312098,46
312273,46
313376,46
315915,46
316383,46
316391,46
316394,46
316424,46
316497,46
316729,46
316732,46
316735,46
316736,46
316741,46
316744,46
316752,46
316770,46
316773,46
316777,46
316783,46
316785,46
316786,46
316787,46
316788,46
316798,46
316809,46
316810,46
316886,46
316891,46
317131,46
317132,46
317133,46
317142,46
317143,46
318104,46
318228,46
318229,46
318233,46
318236,46
318290,46
318295,46
318392,46
318393,46
318478,46
319228,46
319231,46
319663,46
319664,46
319667,46
319684,46
319688,46
319692,46
319699,46
319703,46
319724,46
319861,46
319864,46
319867,46
319869,46
319870,46
319873,46
319874,46
333997,46
334046,46
334048,46
334049,46
334065,46
334066,46
334073,46
334074,46
334077,46
334085,46
334272,46
334278,46
334281,46
334282,46
334284,46
334288,46
334289,46
334296,46
334315,46
334327,46
335709,46
335864,46
335936,46
335937,46
335939,46
335941,46
335943,46
336038,46
336165,46
337039,46
337041,46
337047,46
337056,46
337059,46
337651,46
337659,46
337664,46
337667,46
337668,46
337671,46
337676,46
337677,46
337678,46
337755,46
337759,46
337765,46
337769,46
341791,46
341838,46
341886,46
341894,46
341903,46
342034,46
342111,46
343150,46
345748,46
345750,46
345753,46
345761,46
345780,46
345786,46
345788,46
345789,46
345805,46
345824,46
345849,46
345852,46
345857,46
345859,46
345901,46
347172,46
347173,46
347178,46
359246,46
359247,46
359250,46
359255,46
359256,46
359257,46
360990,46
361363,46
361365,46
361366,46
361846,46
361848,46
362050,46
362134,46
362802,46
362891,46
363956,46
364297,46
364322,46
365438,46
365443,46
366991,46
368657,46
368685,46
368686,46
371719,46
373444,46
373445,46
373448,46
373472,46
373473,46
373478,46
373488,46
373496,46
373502,46
373504,46
373509,46
373525,46
373533,46
373536,46
373537,46
373541,46
373543,46
373557,46
373564,46
373566,46
373636,46
373638,46
373683,46
373690,46
373696,46
373735,46
373737,46
373741,46
373745,46
373766,46
373793,46
373804,46
373831,46
373835,46
373837,46
373840,46
373841,46
373891,46
373909,46
373912,46
373921,46
373925,46
373926,46
373931,46
373933,46
373959,46
373961,46
373982,46
373999,46
374006,46
374014,46
374155,46
374156,46
374157,46
374238,46
374239,46
374241,46
374249,46
379628,46
379629,46
380026,46
380908,46
381404,46
381498,46
381948,46
382173,46
385097,46
385099,46
385110,46
385112,46
388224,46
388343,46
388344,46
388345,46
397070,46
397086,46
397089,46
397097,46
397100,46
397114,46
401475,46
401479,46
401481,46
401486,46
401487,46
401488,46
401491,46
401494,46
401664,46
401665,46
401723,46
401724,46
401726,46
401954,46
410450,46
410660,46
410661,46
410666,46
410667,46
410670,46
410673,46
410696,46
410701,46
410714,46
410715,46
410980,46
411005,46
411047,46
411209,46
411212,46
411348,46
411349,46
412729,46
412743,46
412771,46
412776,46
412791,46
413265,46
413495,46
423247,46
423316,46
425672,46
425673,46
428245,46
429204,46
429205,46
429307,46
429830,46
430358,46
37452,47
37453,47
37455,47
146089,47
151649,47
151650,47
203496,47
203498,47
244960,47
244964,47
244965,47
244966,47
244971,47
244978,47
261051,47
261052,47
261053,47
285623,47
359980,47
359983,47
359999,47
389735,47
389766,47
389767,47
405122,47
405123,47
405126,47
405127,47
413625,47
413656,47
154854,49
181443,49
409022,49
409029,49
409031,49
409087,49
409088,49
409095,49
409096,49
409100,49
409101,49
138377,50
201540,50
266572,50
405362,50
36464,51
211333,51
217012,51
217025,51
217037,51
217038,51
399257,51
136925,52
150613,52
150617,52
169501,52
245064,52
245072,52
245074,52
245075,52
245078,52
245081,52
257675,52
272108,52
284446,52
284450,52
284455,52
284466,52
157544,53
157546,53
157548,53
157549,53
160050,53
160069,53
160078,53
160079,53
346580,53
346581,53
346582,53
346588,53
346589,53
346603,53
346604,53
346609,53
346610,53
346611,53
346612,53
346625,53
346633,53
346647,53
346649,53
371998,53
384753,53
392103,53
392105,53
392107,53
392111,53
392113,53
392115,53
392119,53
392120,53
392127,53
392130,53
392142,53
392160,53
392167,53
402239,53
402240,53
402243,53
402253,53
402255,53
402257,53
402264,53
402265,53
24581,54
24585,54
24587,54
24595,54
24597,54
25509,54
25510,54
139977,54
141843,54
179047,54
179059,54
190747,54
220428,54
220432,54
235378,54
235413,54
235415,54
235416,54
235417,54
235418,54
235421,54
235485,54
235489,54
235502,54
235557,54
235566,54
235574,54
235582,54
235583,54
237243,54
250038,54
269954,54
295926,54
295928,54
295952,54
295981,54
295982,54
296452,54
296456,54
296468,54
311896,54
311903,54
34328,55
140218,55
141833,55
141954,55
141955,55
141956,55
174670,55
174674,55
174683,55
174693,55
174702,55
174717,55
174723,55
181853,55
190564,55
197132,55
197151,55
211042,55
211183,55
211191,55
211196,55
211262,55
211302,55
217434,55
235842,55
235855,55
235867,55
235882,55
235892,55
235906,55
235908,55
235912,55
242606,55
260825,55
260830,55
260832,55
260833,55
263325,55
263327,55
263328,55
263822,55
296283,55
296288,55
296293,55
296302,55
296308,55
296313,55
296314,55
296317,55
296321,55
296324,55
296326,55
296328,55
296339,55
296340,55
296344,55
296487,55
296504,55
296506,55
309597,55
309930,55
311336,55
311338,55
311466,55
386347,55
386349,55
386385,55
386387,55
391714,55
391719,55
391926,55
418547,55
418548,55
418550,55
134722,56
153473,56
153476,56
153641,56
159854,56
159856,56
159858,56
159865,56
159867,56
159934,56
159943,56
159950,56
172697,56
172700,56
176291,56
184496,56
188498,56
188513,56
191137,56
192881,56
211542,56
243176,56
243182,56
247436,56
247442,56
247453,56
247457,56
251153,56
251182,56
265840,56
265843,56
273472,56
273475,56
273476,56
273477,56
298054,56
309311,56
309316,56
344353,56
345807,56
345846,56
347411,56
348707,56
348709,56
349616,56
352875,56
355250,56
355337,56
355979,56
378762,56
378763,56
378765,56
378779,56
378786,56
378793,56
378797,56
378798,56
378799,56
391995,56
391998,56
406507,56
406508,56
421088,56
167141,57
179781,57
179783,57
179796,57
259886,57
263484,57
313736,57
402133,57
423547,57
427435,57
12013,58
141926,58
159990,58
159993,58
170703,58
261728,58
261735,58
269566,58
270506,58
270513,58
270525,58
288340,58
294758,58
294761,58
294765,58
294779,58
294785,58
294788,58
294806,58
294810,58
343238,58
343269,58
345485,58
391929,58
418135,58
418137,58
428230,58
428234,58
428235,58
41985,59
42139,59
42141,59
42142,59
42143,59
42144,59
42750,59
42761,59
42772,59
42775,59
56861,59
56862,59
58957,59
59976,59
61768,59
70487,59
70721,59
70746,59
80233,59
80336,59
80397,59
80401,59
80409,59
81281,59
91958,59
92880,59
92887,59
92978,59
94832,59
99464,59
99465,59
100960,59
101466,59
104297,59
104437,59
104438,59
104859,59
104882,59
106064,59
116710,59
116711,59
119365,59
120803,59
120805,59
120807,59
120883,59
121223,59
127777,59
130090,59
140382,59
140383,59
141260,59
141322,59
162863,59
164016,59
164019,59
164020,59
164060,59
164061,59
164929,59
171227,59
171228,59
171229,59
171231,59
171259,59
171263,59
171270,59
171273,59
171287,59
171291,59
171293,59
171319,59
171328,59
174100,59
195300,59
195301,59
195302,59
195305,59
195795,59
208217,59
208218,59
223160,59
260903,59
260905,59
260906,59
260920,59
274160,59
276266,59
276344,59
285700,59
292257,59
293901,59
295160,59
295622,59
315385,59
316429,59
318231,59
318597,59
318640,59
318643,59
318875,59
334106,59
335703,59
335868,59
336275,59
336276,59
336279,59
337748,59
341882,59
344110,59
344112,59
344115,59
344116,59
357920,59
358713,59
359129,59
361266,59
362048,59
362160,59
365466,59
365469,59
369523,59
370784,59
371261,59
379623,59
380019,59
381516,59
381956,59
381958,59
388377,59
388651,59
406560,59
410337,59
413289,59
418470,59
149709,60
149722,60
149725,60
159708,60
159711,60
159715,60
159730,60
159731,60
159737,60
159745,60
159748,60
159749,60
159750,60
159753,60
159754,60
159755,60
159763,60
159769,60
159774,60
193883,60
266668,60
266671,60
266673,60
269711,60
269741,60
296064,60
307075,60
307282,60
346805,60
23151,61
23160,61
37657,61
37661,61
37664,61
37669,61
37670,61
142738,61
142739,61
142746,61
143017,61
152133,61
152134,61
157980,61
166492,61
166504,61
168884,61
178851,61
178899,61
184545,61
184735,61
184760,61
195588,61
196079,61
196094,61
198955,61
198957,61
198959,61
204470,61
206152,61
206196,61
209884,61
209886,61
214007,61
223325,61
230097,61
245342,61
245345,61
245366,61
245418,61
245490,61
245492,61
245494,61
245496,61
245499,61
245509,61
245510,61
245511,61
245517,61
245534,61
245541,61
245550,61
245554,61
245580,61
245585,61
245590,61
245594,61
245595,61
245596,61
245629,61
245643,61
245675,61
245679,61
245880,61
246208,61
246515,61
246516,61
247299,61
254200,61
258805,61
261095,61
261106,61
261131,61
261140,61
261142,61
261146,61
261149,61
261152,61
261153,61
261156,61
261160,61
261176,61
261177,61
261178,61
261182,61
261267,61
261269,61
261280,61
261297,61
261319,61
261321,61
261323,61
261329,61
261330,61
261334,61
264934,61
270298,61
271885,61
272019,61
272020,61
272022,61
272024,61
272026,61
272027,61
296704,61
296706,61
296711,61
296715,61
311797,61
311810,61
313649,61
313651,61
345605,61
347138,61
357416,61
357424,61
357968,61
359516,61
359525,61
359530,61
359536,61
359545,61
359548,61
359552,61
359559,61
359563,61
359566,61
359568,61
359574,61
359581,61
359586,61
359592,61
359593,61
373202,61
373251,61
373380,61
373856,61
374216,61
374378,61
374702,61
374703,61
374714,61
374715,61
374718,61
375176,61
375180,61
375181,61
375189,61
375201,61
375209,61
375218,61
377074,61
377211,61
377219,61
377220,61
377221,61
377223,61
377228,61
377246,61
377249,61
377275,61
377277,61
377283,61
377295,61
377384,61
377411,61
377897,61
377903,61
377911,61
386313,61
386321,61
386323,61
386329,61
392207,61
403529,61
414007,61
426579,61
426582,61
426604,61
426605,61
426608,61
426612,61
426623,61
426852,61
426891,61
426892,61
426895,61
426927,61
427102,61
427114,61
427119,61
427122,61
427126,61
427139,61
427148,61
427151,61
428291,61
430460,61
430461,61
430463,61
26620,62
158727,62
158729,62
158754,62
158758,62
158759,62
191393,62
191395,62
191444,62
211013,62
213020,62
232979,62
233679,62
233694,62
233701,62
244349,62
244366,62
270784,62
308220,62
346087,62
389816,62
389818,62
134926,63
134933,63
153405,63
153933,63
153934,63
153936,63
154025,63
157853,63
157861,63
157871,63
171939,63
171941,63
171950,63
171952,63
171963,63
172030,63
189376,63
189396,63
189397,63
189400,63
189732,63
213587,63
260107,63
263550,63
344989,63
344994,63
344995,63
344996,63
381993,63
391275,63
391278,63
402029,63
407475,63
407481,63
407492,63
407846,63
407847,63
407848,63
407850,63
407853,63
407854,63
407856,63
407860,63
408881,63
408883,63
423063,63
134546,64
134957,64
137000,64
145986,64
149185,64
149191,64
153121,64
160593,64
160599,64
160604,64
160610,64
160613,64
201297,64
266818,64
266819,64
282888,64
285316,64
146445,65
146446,65
146449,65
180412,65
185863,65
185864,65
186554,65
186699,65
187391,65
189192,65
212882,65
212883,65
212886,65
212889,65
212919,65
253222,65
253227,65
253231,65
253234,65
253236,65
253237,65
253241,65
253245,65
253250,65
253259,65
253855,65
253865,65
253872,65
253923,65
300301,65
302037,65
302768,65
304328,65
304394,65
345365,65
390015,65
406343,65
230111,66
230112,66
230113,66
230115,66
230116,66
230117,66
232615,66
232618,66
232620,66
232745,66
232750,66
232791,66
232848,66
232919,66
232955,66
232957,66
232964,66
233666,66
233670,66
233673,66
233836,66
233847,66
239030,66
241975,66
242002,66
242005,66
242020,66
242024,66
242037,66
242038,66
242044,66
242056,66
242057,66
242063,66
242065,66
242074,66
268214,66
270033,66
270773,66
345571,66
151596,67
151598,67
151599,67
151600,67
202121,67
211418,67
211436,67
211437,67
211439,67
234938,67
234939,67
234946,67
234951,67
235134,67
235144,67
235146,67
235162,67
235164,67
235174,67
235182,67
255893,67
255894,67
255895,67
270127,67
270201,67
270206,67
270210,67
270268,67
288320,67
288325,67
288326,67
291154,67
291155,67
298080,67
298081,67
298149,67
298154,67
298156,67
403889,67
403894,67
403895,67
403900,67
403904,67
403906,67
23837,68
23839,68
23844,68
155781,68
173120,68
173125,68
173303,68
173308,68
173310,68
173314,68
